,x,y,filename,fringe,rx,ry,angle,cluster
1218,443,162,06240912_proc_00885.png,0.956345558,41,32,102.07043759999999,4
1225,442,156,06240912_proc_00889.png,1.9915959840000002,46,40,87.05558309,4
1227,438,152,06240912_proc_00890.png,2.095899582,47,38,92.19450996,4
1232,450,156,06240912_proc_00894.png,2.290402889,45,39,88.35569593,4
1234,447,155,06240912_proc_00895.png,1.7346315380000001,42,37,101.08799,4
1237,448,154,06240912_proc_00896.png,1.0706975459999999,40,32,108.89780590000001,4
1246,436,161,06240912_proc_00900.png,2.2615962030000003,48,42,89.57182478,4
1249,436,157,06240912_proc_00901.png,2.203755856,50,42,99.64707962,4
1256,448,153,06240912_proc_00905.png,1.720941305,47,39,103.5779559,4
1258,446,153,06240912_proc_00906.png,1.888335705,43,37,96.60974231,4
1262,449,153,06240912_proc_00907.png,1.37425375,38,33,97.74964624,4
1271,433,158,06240912_proc_00911.png,1.920136929,46,39,101.1362589,4
1274,431,159,06240912_proc_00912.png,1.794382095,49,39,98.20919503,4
1277,424,156,06240912_proc_00913.png,1.398499966,51,35,106.8262163,4
1283,457,155,06240912_proc_00916.png,2.421630621,45,40,117.40429420000001,4
1285,452,155,06240912_proc_00917.png,2.28555584,46,40,111.1534827,4
1287,446,151,06240912_proc_00918.png,1.736392736,42,34,120.73942779999999,4
1294,435,149,06240912_proc_00922.png,1.3659903999999998,41,31,96.01596664,4
1299,440,154,06240912_proc_00923.png,2.148675919,48,38,84.10781004,4
1302,439,156,06240912_proc_00924.png,1.4577474590000001,51,41,100.2982016,4
1308,447,157,06240912_proc_00927.png,1.7392780780000001,48,39,99.08212053,4
1311,444,155,06240912_proc_00928.png,1.926427364,46,39,116.4531767,4
1314,453,160,06240912_proc_00929.png,1.408651829,42,36,105.62659609999999,4
1324,440,161,06240912_proc_00933.png,2.046073914,47,38,90.80809084,4
1327,440,157,06240912_proc_00934.png,2.064837933,49,39,96.05890121,4
1329,437,159,06240912_proc_00935.png,1.841651201,53,40,90.88547688,4
1338,447,155,06240912_proc_00938.png,1.448695421,42,33,106.5445598,4
1342,444,155,06240912_proc_00939.png,1.9417014119999998,43,37,108.96185940000001,4
1344,449,154,06240912_proc_00940.png,2.320839405,47,39,102.95593740000001,4
1346,453,157,06240912_proc_00941.png,1.644644499,47,37,100.42633590000001,4
1353,437,153,06240912_proc_00944.png,1.544296265,47,36,96.99616026,4
1357,442,160,06240912_proc_00945.png,2.416424513,47,40,93.71665859,4
1360,439,156,06240912_proc_00946.png,1.995029926,49,39,98.88776749,4
1368,444,161,06240912_proc_00950.png,1.6435072419999999,46,37,83.19244858,4
1370,444,157,06240912_proc_00951.png,1.85431242,42,35,97.63669540000001,4
1374,436,152,06240912_proc_00952.png,1.46337986,45,35,109.3297675,4
1382,428,151,06240912_proc_00955.png,1.912194729,49,37,93.73053071,4
1384,438,153,06240912_proc_00956.png,1.719361544,46,39,86.81759197,4
1386,435,154,06240912_proc_00957.png,1.761390209,48,37,105.6719348,4
1398,452,152,06240912_proc_00961.png,1.341633558,44,36,86.19329219,4
1401,450,154,06240912_proc_00962.png,1.595781326,41,35,77.5992818,4
1405,445,160,06240912_proc_00963.png,1.014103413,38,33,108.38218810000001,4
1413,432,155,06240912_proc_00967.png,1.765726805,48,39,97.75562949,4
1417,435,156,06240912_proc_00968.png,2.090256214,49,37,91.61289203,4
1426,447,150,06240912_proc_00973.png,2.241384983,45,38,114.106392,4
1428,444,154,06240912_proc_00974.png,1.946692228,45,36,113.34299540000002,4
1440,437,158,06240912_proc_00978.png,1.880187988,46,36,95.36888818,4
1443,427,160,06240912_proc_00979.png,1.6539142130000002,46,37,97.34167904,4
1454,453,151,06240912_proc_00984.png,1.9915735719999998,48,43,95.30495078,4
