time,x,y,filename,fringe,rx,ry,angle,cluster,,,Area of ellipse,,,
0.039569063,210,156,06241902_proc_00595.png,7.751241684,86,78,160.7815877,1,,,21073.80352,595,.png,0.039569063
0.039635566,209,152,06241902_proc_00596.png,7.81588459,87,72,164.1258429,1,,,19678.93638,596,.png,0.039635566
0.039702068,207,151,06241902_proc_00597.png,5.899723053,79,68,62.23162938,1,,,16876.63574,597,.png,0.039702068
0.039768571,212,153,06241902_proc_00598.png,6.019363403,76,67,170.9802417,1,,,15996.98979,598,.png,0.039768571
0.039835073,208,151,06241902_proc_00599.png,5.131172657,82,70,4.905682199,1,,,18032.74183,599,.png,0.039835073
0.039901576,210,151,06241902_proc_00600.png,2.306786776,76,64,136.5855042,1,,,15280.70667,600,.png,0.039901576
0.039968079,212,150,06241902_proc_00601.png,2.106292725,72,59,44.67541359,1,,,13345.48559,601,.png,0.039968079
0.040034581,208,152,06241902_proc_00602.png,3.417918921,68,67,25.45740594,1,,,14313.09613,602,.png,0.040034581
0.040101084,212,147,06241902_proc_00603.png,5.772323608,74,65,4.355149742,1,,,15111.06066,603,.png,0.040101084
0.040167587,205,146,06241902_proc_00604.png,6.073012352,82,73,132.416589,1,,,18805.57362,604,.png,0.040167587
0.040234089,207,144,06241902_proc_00605.png,9.552270889,83,77,82.39386969,1,,,20077.91865,605,.png,0.040234089
0.040300592,212,140,06241902_proc_00606.png,5.731554031,69,69,29.56627699,1,,,14957.12262,606,.png,0.040300592
0.040367095,210,145,06241902_proc_00607.png,8.418668747,89,76,171.5266338,1,,,21249.73271,607,.png,0.040367095
0.040433597,211,145,06241902_proc_00608.png,8.632756233,81,73,173.6148408,1,,,18576.23736,608,.png,0.040433597
0.0405001,212,138,06241902_proc_00609.png,7.231851578,81,76,122.6154827,1,,,19339.64438,609,.png,0.0405001
0.040566602,209,143,06241902_proc_00610.png,6.992474079,79,71,116.1039901,1,,,17621.19319,610,.png,0.040566602
0.040633105,211,144,06241902_proc_00611.png,6.789871216,70,59,153.5558657,1,,,12974.77766,611,.png,0.040633105
0.040699608,209,151,06241902_proc_00612.png,5.60821867,75,66,177.7354151,1,,,15550.88364,612,.png,0.040699608
0.04076611,212,160,06241902_proc_00613.png,5.402727127,72,63,135.4743451,1,,,14250.26428,613,.png,0.04076611
0.040832613,209,158,06241902_proc_00614.png,3.500156403,63,61,138.9840208,1,,,12073.14057,614,.png,0.040832613
0.041032121,210,163,06241902_proc_00617.png,3.670487404,71,64,98.86692859,1,,,14275.39702,617,.png,0.041032121
0.041098623,210,153,06241902_proc_00618.png,7.526851654,91,71,79.87662397,1,,,20297.83013,618,.png,0.041098623
0.041165126,209,149,06241902_proc_00619.png,8.687860489,89,75,37.12022374,1,,,20970.13096,619,.png,0.041165126
0.041231629,207,148,06241902_proc_00620.png,6.720774174,87,72,178.9486797,1,,,19678.93638,620,.png,0.041231629
0.041298131,208,141,06241902_proc_00621.png,3.306167126,77,64,4.367577698,1,,,15481.7686,621,.png,0.041298131
0.041364634,210,144,06241902_proc_00622.png,9.585980415,85,80,51.88855097,1,,,21362.83004,622,.png,0.041364634
0.041431137,212,142,06241902_proc_00623.png,9.860807419,95,80,173.7146917,1,,,23876.10417,623,.png,0.041431137
0.041497639,205,141,06241902_proc_00624.png,7.212753296,84,73,105.1211142,1,,,19264.24615,624,.png,0.041497639
0.041564142,206,144,06241902_proc_00625.png,7.6634655,83,74,131.0864438,1,,,19295.66208,625,.png,0.041564142
0.041630644,207,153,06241902_proc_00626.png,7.605112076,76,67,24.38242637,1,,,15996.98979,626,.png,0.041630644
0.041697147,204,158,06241902_proc_00627.png,5.186294079,80,64,153.2901696,1,,,16084.95439,627,.png,0.041697147
0.041830152,216,166,06241902_proc_00629.png,2.318454027,62,53,148.1548748,1,,,10323.27346,629,.png,0.041830152
0.041896655,212,152,06241902_proc_00630.png,2.206253529,67,55,85.86732825,1,,,11576.76893,630,.png,0.041896655
0.041963158,216,149,06241902_proc_00631.png,3.955002785,75,67,52.29600932,1,,,15786.50308,631,.png,0.041963158
0.04202966,212,154,06241902_proc_00632.png,4.855694771,70,66,40.82908818,1,,,14514.15806,632,.png,0.04202966
0.042096163,213,150,06241902_proc_00633.png,4.295556068,80,73,0.656491156,1,,,18346.9011,633,.png,0.042096163
0.042162665,212,146,06241902_proc_00634.png,9.533197403,87,76,155.9159043,1,,,20772.21063,634,.png,0.042162665
0.042229168,214,146,06241902_proc_00635.png,6.359107971,94,81,130.7458393,1,,,23920.08646,635,.png,0.042229168
0.042295671,211,147,06241902_proc_00636.png,8.460758209,88,73,150.1821876,1,,,20181.59121,636,.png,0.042295671
0.042362173,215,146,06241902_proc_00637.png,8.70776844,100,84,152.1742106,1,,,26389.37829,637,.png,0.042362173
0.042428676,216,147,06241902_proc_00638.png,7.493211269,92,81,1.072887289,1,,,23411.14845,638,.png,0.042428676
0.042495179,214,142,06241902_proc_00639.png,4.008355618,79,74,79.28437143,1,,,18365.75065,639,.png,0.042495179
0.042561681,215,141,06241902_proc_00640.png,7.590551376,94,79,145.0245342,1,,,23329.46705,640,.png,0.042561681
0.042628184,221,143,06241902_proc_00641.png,5.810974598,68,63,59.11657134,1,,,13458.58293,641,.png,0.042628184
0.042694686,220,151,06241902_proc_00642.png,3.021006107,61,53,179.4301717,1,,,10156.76905,642,.png,0.042694686
0.042827692,205,150,06241902_proc_00644.png,2.861240625,57,50,137.7276177,1,,,8953.539063,644,.png,0.042827692
0.042894194,205,144,06241902_proc_00645.png,3.226050138,69,53,128.3531865,1,,,11488.80433,645,.png,0.042894194
0.042960697,200,146,06241902_proc_00646.png,5.398162842,76,63,161.0485473,1,,,15041.94563,646,.png,0.042960697
0.0430272,203,147,06241902_proc_00647.png,7.272478104,77,71,144.9057914,1,,,17175.08704,647,.png,0.0430272
0.043093702,203,146,06241902_proc_00648.png,7.525458336,78,70,3.203918369,1,,,17153.09589,648,.png,0.043093702
0.043160205,205,146,06241902_proc_00649.png,7.696607113,83,74,155.1248557,1,,,19295.66208,649,.png,0.043160205
0.043226707,204,145,06241902_proc_00650.png,9.130381584,81,76,126.8599364,1,,,19339.64438,650,.png,0.043226707
0.04329321,204,148,06241902_proc_00651.png,8.261407852,78,75,115.6059259,1,,,18378.31702,651,.png,0.04329321
0.043359713,209,143,06241902_proc_00652.png,7.644703865,73,66,158.6570078,1,,,15136.1934,652,.png,0.043359713
0.043426215,203,145,06241902_proc_00653.png,6.40363884,75,72,147.31971,1,,,16964.60033,653,.png,0.043426215
0.043492718,198,147,06241902_proc_00654.png,7.186443329,85,71,134.0992436,1,,,18959.51166,654,.png,0.043492718
0.043559221,207,145,06241902_proc_00655.png,3.992367506,72,62,159.9090925,1,,,14024.06961,655,.png,0.043559221
0.043758728,217,153,06241902_proc_00658.png,4.596140862,57,51,0.47552444,1,,,9132.609844,658,.png,0.043758728
0.043825231,213,146,06241902_proc_00659.png,5.699897766,81,72,91.2743537,1,,,18321.76836,659,.png,0.043825231
0.043891734,217,144,06241902_proc_00660.png,7.431046486,81,73,104.1549567,1,,,18576.23736,660,.png,0.043891734
0.043958236,218,148,06241902_proc_00661.png,6.80888176,74,69,124.4590088,1,,,16040.97209,661,.png,0.043958236
0.044024739,218,146,06241902_proc_00662.png,6.616373062,73,68,9.144955648,1,,,15594.86593,662,.png,0.044024739
0.044091242,213,147,06241902_proc_00663.png,9.210777283,85,75,178.7556634,1,,,20027.65317,663,.png,0.044091242
0.044157744,215,148,06241902_proc_00664.png,8.6991539,78,76,116.7619969,1,,,18623.36125,664,.png,0.044157744
0.044224247,216,145,06241902_proc_00665.png,7.245009422,76,70,178.7711521,1,,,16713.27292,665,.png,0.044224247
0.044290749,213,144,06241902_proc_00666.png,7.640583992,80,74,13.25354495,1,,,18598.22851,666,.png,0.044290749
0.044357252,216,145,06241902_proc_00667.png,6.16655159,78,72,168.0162564,1,,,17643.18434,667,.png,0.044357252
0.044423755,212,149,06241902_proc_00668.png,7.017886162,77,70,10.56039453,1,,,16933.1844,668,.png,0.044423755
0.044490257,214,148,06241902_proc_00669.png,7.010870934,73,65,36.47755417,1,,,14906.85714,669,.png,0.044490257
0.04455676,225,149,06241902_proc_00670.png,5.277842999,66,62,66.18383638,1,,,12855.39714,670,.png,0.04455676
0.044689765,201,156,06241902_proc_00672.png,2.321294308,55,50,109.7238353,1,,,8639.379797,672,.png,0.044689765
0.044756268,202,147,06241902_proc_00673.png,4.295672417,72,61,147.2082618,1,,,13797.87493,673,.png,0.044756268
0.04482277,202,150,06241902_proc_00674.png,6.657383442,72,67,134.8528628,1,,,15155.04296,674,.png,0.04482277
0.044889273,200,151,06241902_proc_00675.png,7.473810673,80,78,109.2607826,1,,,19603.53816,675,.png,0.044889273
0.044955776,204,145,06241902_proc_00676.png,6.613724709,82,74,146.6729935,1,,,19063.18422,676,.png,0.044955776
0.045022278,205,145,06241902_proc_00677.png,7.574504852,80,70,176.9458786,1,,,17592.91886,677,.png,0.045022278
0.045088781,209,146,06241902_proc_00678.png,7.246699333,81,73,170.2094591,1,,,18576.23736,678,.png,0.045088781
0.045155284,201,139,06241902_proc_00679.png,8.631771088,86,77,161.1021899,1,,,20803.62655,679,.png,0.045155284
0.045221786,203,144,06241902_proc_00680.png,8.266122818,86,81,98.48534641,1,,,21884.33442,680,.png,0.045221786
0.045288289,196,145,06241902_proc_00681.png,8.27795887,81,78,124.5683772,1,,,19848.58239,681,.png,0.045288289
0.045354792,204,145,06241902_proc_00682.png,4.80248785,78,71,95.94314317,1,,,17398.14012,682,.png,0.045354792
0.045421294,206,146,06241902_proc_00683.png,5.216607094,73,64,173.510928,1,,,14677.52088,683,.png,0.045421294
0.045487797,197,157,06241902_proc_00684.png,2.456449509,75,53,143.425867,1,,,12487.8308,684,.png,0.045487797
0.045687305,220,149,06241902_proc_00687.png,4.56675005,66,59,174.6149815,1,,,12233.36179,687,.png,0.045687305
0.045753807,213,150,06241902_proc_00688.png,6.452260971,75,68,62.28941278,1,,,16022.12253,688,.png,0.045753807
0.04582031,214,149,06241902_proc_00689.png,5.334229469,74,72,81.62065813,1,,,16738.40566,689,.png,0.04582031
0.045886813,214,150,06241902_proc_00690.png,6.931581974,81,75,71.14662451,1,,,19085.17537,690,.png,0.045886813
0.045953315,217,149,06241902_proc_00691.png,6.251552582,72,73,91.44642666,1,,,16512.21099,691,.png,0.045953315
0.046019818,217,144,06241902_proc_00692.png,9.223724365,76,72,129.8725792,1,,,17190.795,692,.png,0.046019818
0.04608632,224,142,06241902_proc_00693.png,8.336749077,83,76,141.9648075,1,,,19817.16646,693,.png,0.04608632
0.046152823,217,143,06241902_proc_00694.png,6.90622139,79,69,132.8017399,1,,,17124.82155,694,.png,0.046152823
0.046219326,220,145,06241902_proc_00695.png,4.918116093,73,64,155.2381156,1,,,14677.52088,695,.png,0.046219326
0.046285828,225,142,06241902_proc_00696.png,4.526794434,72,62,155.1656354,1,,,14024.06961,696,.png,0.046285828
0.046352331,221,146,06241902_proc_00697.png,6.611140251,80,65,150.2622853,1,,,16336.2818,697,.png,0.046352331
0.046551839,205,148,06241902_proc_00700.png,2.047121048,62,54,139.9580877,1,,,10518.0522,700,.png,0.046551839
0.046618341,203,141,06241902_proc_00701.png,3.34763813,62,52,157.2983056,1,,,10128.49472,701,.png,0.046618341
0.046684844,210,145,06241902_proc_00702.png,6.750482559,68,61,101.9885709,1,,,13031.32633,702,.png,0.046684844
0.046751347,202,149,06241902_proc_00703.png,6.123398304,71,66,111.9811445,1,,,14721.50317,703,.png,0.046751347
0.046884352,206,150,06241902_proc_00705.png,8.638231277,73,70,159.3427537,1,,,16053.53846,705,.png,0.046884352
0.046950855,204,148,06241902_proc_00706.png,8.048171997,77,73,126.9553712,1,,,17658.89231,706,.png,0.046950855
0.047017357,209,150,06241902_proc_00707.png,8.849160194,81,70,124.5374433,1,,,17812.83035,707,.png,0.047017357
0.04708386,204,147,06241902_proc_00708.png,8.621011734,74,68,94.67106142,1,,,15808.49423,708,.png,0.04708386
0.047150362,205,143,06241902_proc_00709.png,7.695472717,72,66,117.4245252,1,,,14928.84829,709,.png,0.047150362
0.047216865,207,145,06241902_proc_00710.png,5.647128105,80,70,145.8543885,1,,,17592.91886,710,.png,0.047216865
0.047283368,205,145,06241902_proc_00711.png,4.248112202,71,60,144.0203769,1,,,13383.1847,711,.png,0.047283368
0.047549378,222,150,06241902_proc_00715.png,4.134595394,74,60,167.9643119,1,,,13948.67138,715,.png,0.047549378
0.047615881,221,142,06241902_proc_00716.png,5.66092205,76,68,143.8531841,1,,,16235.75083,716,.png,0.047615881
0.047682383,213,146,06241902_proc_00717.png,7.718412399,79,70,129.3808124,1,,,17373.00737,717,.png,0.047682383
0.047748886,209,147,06241902_proc_00718.png,8.948764801,77,71,148.5182852,1,,,17175.08704,718,.png,0.047748886
0.047815389,216,149,06241902_proc_00719.png,8.168206215,80,77,130.4650024,1,,,19352.21075,719,.png,0.047815389
0.047881891,216,151,06241902_proc_00720.png,6.790152073,79,76,150.8454092,1,,,18862.12229,720,.png,0.047881891
0.047948394,213,147,06241902_proc_00721.png,6.783533573,76,72,163.9340495,1,,,17190.795,721,.png,0.047948394
0.048014897,216,150,06241902_proc_00722.png,8.769026756,82,75,69.00012145,1,,,19320.79482,722,.png,0.048014897
0.048081399,217,150,06241902_proc_00723.png,9.857248306,80,72,0.069481934,1,,,18095.57368,723,.png,0.048081399
0.048147902,216,147,06241902_proc_00724.png,5.671378613,75,69,8.568883833,1,,,16257.74198,724,.png,0.048147902
0.048214404,222,135,06241902_proc_00725.png,2.930541039,64,54,68.89691729,1,,,10857.34421,725,.png,0.048214404
0.048280907,226,132,06241902_proc_00726.png,6.075641632,74,67,150.1755897,1,,,15576.01638,726,.png,0.048280907
0.048413912,196,159,06241902_proc_00728.png,2.222526073,56,48,164.0980082,1,,,8444.601053,728,.png,0.048413912
0.048480415,200,145,06241902_proc_00729.png,6.26620388,78,71,153.3401717,1,,,17398.14012,729,.png,0.048480415
0.048546918,201,145,06241902_proc_00730.png,8.093276978,81,72,137.6756297,1,,,18321.76836,730,.png,0.048546918
0.04861342,204,137,06241902_proc_00731.png,6.906502724,81,71,138.9813126,1,,,18067.29935,731,.png,0.04861342
0.048679923,198,143,06241902_proc_00732.png,8.613123894,82,72,88.32592314,1,,,18547.96303,732,.png,0.048679923
0.048746425,200,144,06241902_proc_00733.png,10.89003754,80,73,129.5624168,1,,,18346.9011,733,.png,0.048746425
0.048812928,204,149,06241902_proc_00734.png,5.05559063,75,66,16.71339777,1,,,15550.88364,734,.png,0.048812928
0.048879431,200,149,06241902_proc_00735.png,6.361999989,75,68,135.5517722,1,,,16022.12253,735,.png,0.048879431
0.048945933,201,146,06241902_proc_00736.png,5.29743433,78,71,122.5579725,1,,,17398.14012,736,.png,0.048945933
0.049012436,200,149,06241902_proc_00737.png,5.609788895,79,74,128.6138436,1,,,18365.75065,737,.png,0.049012436
0.049078939,198,158,06241902_proc_00738.png,5.4240098,73,71,113.2122041,1,,,16282.87472,738,.png,0.049078939
0.049145441,202,150,06241902_proc_00739.png,4.517837048,81,69,158.0229528,1,,,17558.36134,739,.png,0.049145441
0.049211944,204,140,06241902_proc_00740.png,2.874947071,58,48,127.8313669,1,,,8746.193948,740,.png,0.049211944
0.049411452,214,156,06241902_proc_00743.png,2.594697714,61,53,109.2252315,1,,,10156.76905,743,.png,0.049411452
0.049477954,212,144,06241902_proc_00744.png,9.153518677,80,71,130.245668,1,,,17844.24627,744,.png,0.049477954
0.049544457,220,138,06241902_proc_00745.png,9.540803909,78,72,102.8427134,1,,,17643.18434,745,.png,0.049544457
0.04961096,221,145,06241902_proc_00746.png,6.34434557,76,70,128.55856,1,,,16713.27292,746,.png,0.04961096
0.049677462,215,145,06241902_proc_00747.png,7.910355091,81,76,133.2248633,1,,,19339.64438,747,.png,0.049677462
0.049743965,217,143,06241902_proc_00748.png,7.243699074,81,74,149.0254405,1,,,18830.70637,748,.png,0.049743965
0.049810468,222,147,06241902_proc_00749.png,6.855286598,77,74,0.561337763,1,,,17900.79494,749,.png,0.049810468
0.04987697,212,149,06241902_proc_00750.png,7.063573837,76,72,110.657932,1,,,17190.795,750,.png,0.04987697
0.050009975,216,157,06241902_proc_00752.png,4.793955803,70,60,150.0499347,1,,,13194.68915,752,.png,0.050009975
0.050342489,198,160,06241902_proc_00757.png,2.571141481,67,52,155.3461607,1,,,10945.30881,757,.png,0.050342489
0.050408991,204,152,06241902_proc_00758.png,4.394771576,77,65,135.8896992,1,,,15723.67123,758,.png,0.050408991
0.050475494,204,149,06241902_proc_00759.png,3.398462772,75,70,19.97599643,1,,,16493.36143,759,.png,0.050475494
0.050541996,202,146,06241902_proc_00760.png,7.080792904,74,66,102.1967004,1,,,15343.53852,760,.png,0.050541996
0.050608499,212,145,06241902_proc_00761.png,8.546512604,75,68,37.74971788,1,,,16022.12253,761,.png,0.050608499
0.050675002,209,145,06241902_proc_00762.png,9.177217484,75,68,79.25259056,1,,,16022.12253,762,.png,0.050675002
0.050741504,203,136,06241902_proc_00763.png,11.15414238,73,67,9.175403777,1,,,15365.52967,763,.png,0.050741504
0.050808007,200,139,06241902_proc_00764.png,8.088959694,75,71,79.97939782,1,,,16728.98088,764,.png,0.050808007
0.05087451,205,144,06241902_proc_00765.png,5.987807274,75,65,129.3969043,1,,,15315.26419,765,.png,0.05087451
0.050941012,200,150,06241902_proc_00766.png,4.907864571,70,67,104.2167835,1,,,14734.06955,766,.png,0.050941012
0.051007515,202,161,06241902_proc_00767.png,2.26169157,60,50,147.9344373,1,,,9424.777961,767,.png,0.051007515
0.051074017,201,163,06241902_proc_00768.png,2.358374357,61,49,155.7227893,1,,,9390.220442,768,.png,0.051074017
0.051273525,212,154,06241902_proc_00771.png,6.423224926,74,58,175.0416344,1,,,13483.71567,771,.png,0.051273525
0.051340028,213,157,06241902_proc_00772.png,4.141284466,72,59,145.7396345,1,,,13345.48559,772,.png,0.051340028
0.051406531,222,154,06241902_proc_00773.png,5.792514801,85,68,117.890713,1,,,18158.40554,773,.png,0.051406531
0.051473033,215,148,06241902_proc_00774.png,6.70320034,82,77,113.4747976,1,,,19836.01601,774,.png,0.051473033
0.051539536,216,146,06241902_proc_00775.png,7.454404831,81,78,100.4008115,1,,,19848.58239,775,.png,0.051539536
0.051606038,219,145,06241902_proc_00776.png,8.716842651,84,79,82.55392152,1,,,20847.60885,776,.png,0.051606038
0.051672541,219,142,06241902_proc_00777.png,8.092658997,77,74,126.9148989,1,,,17900.79494,777,.png,0.051672541
0.051739044,217,141,06241902_proc_00778.png,6.433973312,79,70,143.7410051,1,,,17373.00737,778,.png,0.051739044
0.051805546,219,137,06241902_proc_00779.png,6.352729797,79,73,122.4126807,1,,,18117.56483,779,.png,0.051805546
0.051872049,220,146,06241902_proc_00780.png,7.649067879,83,71,163.0682155,1,,,18513.40551,780,.png,0.051872049
0.051938552,223,144,06241902_proc_00781.png,3.708090782,72,63,130.1581972,1,,,14250.26428,781,.png,0.051938552
0.052005054,219,157,06241902_proc_00782.png,4.057639122,66,57,148.066055,1,,,11818.67156,782,.png,0.052005054
0.052071557,211,152,06241902_proc_00783.png,2.493715763,56,46,113.0819593,1,,,8092.742676,783,.png,0.052071557
0.052138059,205,148,06241902_proc_00784.png,1.551137447,67,48,113.6199186,1,,,10103.36197,784,.png,0.052138059
0.052204562,198,145,06241902_proc_00785.png,6.07994175,74,68,121.9291033,1,,,15808.49423,785,.png,0.052204562
0.052271065,202,151,06241902_proc_00786.png,6.803939819,79,74,88.10011025,1,,,18365.75065,786,.png,0.052271065
0.052337567,203,150,06241902_proc_00787.png,5.278791428,77,72,94.34041196,1,,,17416.98967,787,.png,0.052337567
0.05240407,204,147,06241902_proc_00788.png,5.883714676,75,73,121.9875014,1,,,17200.21978,788,.png,0.05240407
0.052470573,201,150,06241902_proc_00789.png,6.766271591,80,75,73.80102727,1,,,18849.55592,789,.png,0.052470573
0.052537075,203,145,06241902_proc_00790.png,10.74047279,81,77,83.25491749,1,,,19594.11338,790,.png,0.052537075
0.052603578,201,151,06241902_proc_00791.png,8.178449631,92,76,176.7025089,1,,,21966.01583,791,.png,0.052603578
0.05267008,208,146,06241902_proc_00792.png,10.43414021,82,73,155.9767494,1,,,18805.57362,792,.png,0.05267008
0.052736583,207,143,06241902_proc_00793.png,8.224339485,79,66,163.5511833,1,,,16380.2641,793,.png,0.052736583
0.052803086,201,139,06241902_proc_00794.png,3.571236134,82,74,100.9543368,1,,,19063.18422,794,.png,0.052803086
0.052869588,201,138,06241902_proc_00795.png,5.452455521,72,61,124.9169764,1,,,13797.87493,795,.png,0.052869588
0.052936091,198,145,06241902_proc_00796.png,2.489104509,75,58,178.1958237,1,,,13665.92804,796,.png,0.052936091
0.053135599,221,139,06241902_proc_00799.png,5.596980095,76,71,91.03097357,1,,,16952.03396,799,.png,0.053135599
0.053202101,223,141,06241902_proc_00800.png,8.086127281,80,69,137.2743937,1,,,17341.59145,800,.png,0.053202101
0.053268604,214,146,06241902_proc_00801.png,7.409944534,84,73,110.3719861,1,,,19264.24615,801,.png,0.053268604
0.053335107,220,147,06241902_proc_00802.png,6.851180077,77,73,17.76918109,1,,,17658.89231,802,.png,0.053335107
0.053401609,218,147,06241902_proc_00803.png,6.684128284,78,72,78.75964215,1,,,17643.18434,803,.png,0.053401609
0.053468112,214,148,06241902_proc_00804.png,9.289400101,81,76,98.40834968,1,,,19339.64438,804,.png,0.053468112
0.053534615,213,151,06241902_proc_00805.png,4.135624886,78,73,37.86941353,1,,,17888.22857,805,.png,0.053534615
0.053601117,213,151,06241902_proc_00806.png,6.582913876,85,74,118.4505699,1,,,19760.61779,806,.png,0.053601117
0.05366762,217,150,06241902_proc_00807.png,4.936258793,77,70,0.602613663,1,,,16933.1844,807,.png,0.05366762
0.053734122,214,144,06241902_proc_00808.png,6.130606651,88,71,148.7317082,1,,,19628.6709,808,.png,0.053734122
0.053800625,217,142,06241902_proc_00809.png,6.49488306,75,65,135.1494774,1,,,15315.26419,809,.png,0.053800625
0.054066636,212,137,06241902_proc_00813.png,6.486444473,72,65,145.4505604,1,,,14702.65362,813,.png,0.054066636
0.054199641,204,148,06241902_proc_00815.png,6.387126923,72,67,101.2675898,1,,,15155.04296,815,.png,0.054199641
0.054266144,202,146,06241902_proc_00816.png,8.882480621,79,71,13.33871997,1,,,17621.19319,816,.png,0.054266144
0.054332646,203,146,06241902_proc_00817.png,9.27173233,75,71,125.1811237,1,,,16728.98088,817,.png,0.054332646
0.054399149,208,147,06241902_proc_00818.png,10.5208683,84,73,137.8239814,1,,,19264.24615,818,.png,0.054399149
0.054465651,205,145,06241902_proc_00819.png,9.295405388,76,73,161.9477007,1,,,17429.55604,819,.png,0.054465651
0.054532154,204,148,06241902_proc_00820.png,8.017886162,81,69,120.0563884,1,,,17558.36134,820,.png,0.054532154
0.054598657,202,149,06241902_proc_00821.png,6.133677483,75,67,105.4611415,1,,,15786.50308,821,.png,0.054598657
0.054665159,207,147,06241902_proc_00822.png,5.822935104,75,63,140.920615,1,,,14844.02529,822,.png,0.054665159
0.054731662,203,144,06241902_proc_00823.png,5.423523903,89,72,154.9043209,1,,,20131.32572,823,.png,0.054731662
0.054798165,208,149,06241902_proc_00824.png,5.112892151,74,67,129.5289182,1,,,15576.01638,824,.png,0.054798165
0.054997672,219,145,06241902_proc_00827.png,5.983843803,77,68,134.8273247,1,,,16449.37913,827,.png,0.054997672
0.055064175,215,141,06241902_proc_00828.png,6.208525658,80,75,151.5531517,1,,,18849.55592,828,.png,0.055064175
0.055130678,215,146,06241902_proc_00829.png,6.867346764,81,74,158.9559874,1,,,18830.70637,829,.png,0.055130678
0.05519718,214,140,06241902_proc_00830.png,7.899980068,78,75,134.6655517,1,,,18378.31702,830,.png,0.05519718
0.055263683,212,139,06241902_proc_00831.png,7.825689316,85,78,129.3924749,1,,,20828.75929,831,.png,0.055263683
0.055330186,215,148,06241902_proc_00832.png,7.439145088,93,80,166.1571173,1,,,23373.44934,832,.png,0.055330186
0.055396688,217,144,06241902_proc_00833.png,7.703222752,92,80,167.3041374,1,,,23122.12193,833,.png,0.055396688
0.055463191,214,148,06241902_proc_00834.png,7.315392494,77,71,164.1747232,1,,,17175.08704,834,.png,0.055463191
0.055529693,216,148,06241902_proc_00835.png,7.942558289,83,74,11.5210632,1,,,19295.66208,835,.png,0.055529693
0.055596196,219,147,06241902_proc_00836.png,8.425142288,80,73,59.9983351,1,,,18346.9011,836,.png,0.055596196
0.055662699,218,147,06241902_proc_00837.png,5.274287224,76,72,50.80806627,1,,,17190.795,837,.png,0.055662699
0.055729201,224,147,06241902_proc_00838.png,4.471108437,69,65,89.60332561,1,,,14090.04305,838,.png,0.055729201
0.055862207,200,162,06241902_proc_00840.png,2.623371601,60,55,158.3046964,1,,,10367.25576,840,.png,0.055862207
0.055928709,204,147,06241902_proc_00841.png,5.425506592,70,65,112.3283845,1,,,14294.24657,841,.png,0.055928709
0.055995212,207,147,06241902_proc_00842.png,9.042768478,84,78,117.3120867,1,,,20583.71507,842,.png,0.055995212
0.056061714,203,147,06241902_proc_00843.png,6.805582047,81,75,139.9707304,1,,,19085.17537,843,.png,0.056061714
0.056128217,205,149,06241902_proc_00844.png,7.957407951,83,77,0.750116881,1,,,20077.91865,844,.png,0.056128217
0.05619472,203,144,06241902_proc_00845.png,7.652117729,92,82,24.26458171,1,,,23700.17498,845,.png,0.05619472
0.056261222,210,146,06241902_proc_00846.png,9.954360962,80,77,52.51306249,1,,,19352.21075,846,.png,0.056261222
0.056327725,208,145,06241902_proc_00847.png,8.500488281,80,74,59.62642447,1,,,18598.22851,847,.png,0.056327725
0.056394228,202,144,06241902_proc_00848.png,7.780917645,82,74,162.486297,1,,,19063.18422,848,.png,0.056394228
0.05646073,206,146,06241902_proc_00849.png,4.979278088,77,71,177.6641854,1,,,17175.08704,849,.png,0.05646073
0.056527233,205,146,06241902_proc_00850.png,4.811102867,79,75,3.621548152,1,,,18613.93647,850,.png,0.056527233
0.056593735,202,148,06241902_proc_00851.png,6.129880905,84,77,120.0639152,1,,,20319.82128,851,.png,0.056593735
0.056660238,200,149,06241902_proc_00852.png,4.640767097,76,67,123.2377675,1,,,15996.98979,852,.png,0.056660238
0.056793243,218,153,06241902_proc_00854.png,2.999863863,71,64,61.38075173,1,,,14275.39702,854,.png,0.056793243
0.056859746,217,145,06241902_proc_00855.png,6.448437691,81,74,124.8545963,1,,,18830.70637,855,.png,0.056859746
0.056926249,217,145,06241902_proc_00856.png,7.777345657,78,73,156.5799114,1,,,17888.22857,856,.png,0.056926249
0.056992751,212,149,06241902_proc_00857.png,8.759056091,83,77,27.24884845,1,,,20077.91865,857,.png,0.056992751
0.057059254,209,146,06241902_proc_00858.png,6.441893578,86,77,143.812705,1,,,20803.62655,858,.png,0.057059254
0.057125756,212,148,06241902_proc_00859.png,7.882957458,84,73,144.6523845,1,,,19264.24615,859,.png,0.057125756
0.057192259,214,148,06241902_proc_00860.png,11.01988029,79,75,114.2649412,1,,,18613.93647,860,.png,0.057192259
0.057258762,213,144,06241902_proc_00861.png,8.736488342,84,81,142.0554646,1,,,21375.39642,861,.png,0.057258762
0.057325264,211,146,06241902_proc_00862.png,7.515866756,87,80,144.0155957,1,,,21865.48487,862,.png,0.057325264
0.057391767,213,144,06241902_proc_00863.png,4.602249622,79,75,22.289472,1,,,18613.93647,863,.png,0.057391767
0.05745827,215,144,06241902_proc_00864.png,8.48960495,80,76,34.94720589,1,,,19100.88333,864,.png,0.05745827
0.057524772,221,146,06241902_proc_00865.png,7.803965569,74,68,11.56129045,1,,,15808.49423,865,.png,0.057524772
